ruler,regnalyear,jyear,1,2,3,4,5,6,7,8,9,10,11,12,13
SELEUCID ERA,335,24,3/30,4/29,5/28,6/27,7/27,8/25,9/24,10/23,11/22,12/21,1/20,2/18,3/19
SELEUCID ERA,336,25,4/18,5/18,6/16,7/16,8/14,9/13,10/13,11/11,12/11,1/10,2/8,3/10
SELEUCID ERA,337,26,4/8,5/7,6/6,7/5,8/4,9/2,10/2,11/1,11/30,12/30,1/28,2/26
SELEUCID ERA,338,27,3/28,4/26,5/26,6/25,7/24,8/23,9/21,10/21,11/19,12/19,1/17,2/16,3/16
SELEUCID ERA,339,28,4/15,5/14,6/13,7/12,8/11,9/10,10/9,11/8,12/7,1/6,2/4,3/6
SELEUCID ERA,340,29,4/5,5/4,6/2,7/2,7/31,8/30,9/29,10/28,11/27,12/26,1/24,2/23
SELEUCID ERA,341,30,3/25,4/23,5/23,6/21,7/21,8/19,9/18,10/17,11/16,12/16,1/14,2/12,3/14
SELEUCID ERA,342,31,4/12,5/12,6/11,7/10,8/9,9/7,10/7,11/5,12/5,1/3,2/2,3/2
SELEUCID ERA,343,32,4/1,4/30,5/30,6/28,7/28,8/27,9/26,10/25,11/23,12/23,1/21,2/20,3/21
SELEUCID ERA,344,33,4/19,5/19,6/17,7/17,8/16,9/15,10/15,11/13,12/12,1/11,2/9,3/11
SELEUCID ERA,345,34,4/9,5/9,6/7,7/7,8/5,9/4,10/4,11/2,12/2,12/31,1/29,2/28
SELEUCID ERA,346,35,3/30,4/28,5/27,6/26,7/26,8/24,9/23,10/22,11/21,12/20,1/19,2/17,3/18
SELEUCID ERA,347,36,4/17,5/16,6/15,7/14,8/13,9/11,10/11,11/9,12/9,1/7,2/5,3/7
SELEUCID ERA,348,37,4/6,5/5,6/4,7/3,8/2,9/1,9/30,10/30,11/28,12/28,1/26,2/24
SELEUCID ERA,349,38,3/26,4/25,5/24,6/23,7/22,8/21,9/20,10/19,11/18,12/17,1/15,2/14,3/15
SELEUCID ERA,350,39,4/14,5/13,6/12,7/12,8/10,9/9,10/8,11/7,12/6,1/5,2/3,3/4
SELEUCID ERA,351,40,4/2,5/2,6/1,6/30,7/30,8/28,9/27,10/26,11/25,12/24,1/23,2/21,3/23
SELEUCID ERA,352,41,4/21,5/21,6/19,7/19,8/17,9/16,10/16,11/14,12/14,1/12,2/11,3/12
SELEUCID ERA,353,42,4/10,5/10,6/9,7/8,8/7,9/6,10/5,11/4,12/3,1/2,1/31,3/1
SELEUCID ERA,354,43,3/31,4/30,5/29,6/28,7/27,8/26,9/24,10/24,11/22,12/22,1/20,2/19,3/19
SELEUCID ERA,355,44,4/18,5/17,6/16,7/16,8/14,9/13,10/12,11/11,12/10,1/9,2/7,3/9
SELEUCID ERA,356,45,4/8,5/7,6/5,7/5,8/4,9/2,10/2,10/31,11/30,12/29,1/28,2/26
